Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Season
11.0,David Robinson (1997-98),32.0,SAS,C,73.0,73.0,33.7,7.5,14.6,0.511,0.0,0.1,0.25,7.4,14.5,0.512,0.511,6.6,9.0,0.735,3.3,7.3,10.6,2.7,0.9,2.6,2.8,2.8,21.6,"MVP-7,DPOY-3,AS,NBA2,DEF2",1997-98
12.0,Michael Finley (1997-98),24.0,DAL,SF,82.0,82.0,41.4,8.2,18.4,0.449,1.1,3.0,0.357,7.2,15.4,0.466,0.477,4.0,5.1,0.784,1.8,3.5,5.3,4.9,1.6,0.4,2.7,2.0,21.5,MVP-18,1997-98
13.0,Latrell Sprewell (1997-98),27.0,GSW,SG,14.0,13.0,39.1,7.9,19.8,0.397,0.6,3.4,0.188,7.2,16.4,0.441,0.413,5.0,6.7,0.745,0.5,3.1,3.6,4.9,1.4,0.4,3.1,1.9,21.4,,1997-98
14.0,Tim Duncan (1997-98),21.0,SAS,PF,82.0,82.0,39.1,8.6,15.7,0.549,0.0,0.1,0.0,8.6,15.6,0.553,0.549,3.9,5.9,0.662,3.3,8.6,11.9,2.7,0.7,2.5,3.4,3.1,21.1,"MVP-5,ROY-1,DPOY-5,AS,NBA1,DEF2",1997-98
15.0,Grant Hill (1997-98),25.0,DET,SF,81.0,81.0,40.7,7.6,16.8,0.452,0.0,0.3,0.143,7.6,16.5,0.457,0.453,5.9,8.0,0.74,1.1,6.5,7.7,6.8,1.8,0.7,3.5,2.4,21.1,"MVP-9,AS,NBA2",1997-98
16.0,Patrick Ewing (1997-98),35.0,NYK,C,26.0,26.0,32.6,7.8,15.5,0.504,0.0,0.1,0.0,7.8,15.4,0.506,0.504,5.2,7.2,0.72,2.3,7.9,10.2,1.1,0.6,2.2,3.0,2.8,20.8,,1997-98
17.0,Tom Gugliotta (1997-98),28.0,MIN,SF,41.0,41.0,38.6,7.8,15.5,0.502,0.0,0.4,0.118,7.7,15.1,0.513,0.504,4.5,5.4,0.821,2.6,6.1,8.7,4.1,1.5,0.5,2.7,2.5,20.1,,1997-98
18.0,Steve Smith (1997-98),28.0,ATL,SG,73.0,73.0,39.1,6.7,15.1,0.444,1.3,3.8,0.351,5.4,11.3,0.475,0.488,5.3,6.2,0.855,1.8,2.4,4.2,4.0,1.0,0.4,2.4,3.0,20.1,AS,1997-98
19.0,Eric Williams (1997-98),25.0,DEN,SF,4.0,4.0,36.3,6.0,15.3,0.393,0.0,0.0,,6.0,15.3,0.393,0.393,7.8,11.3,0.689,2.5,2.8,5.3,3.0,1.0,0.0,2.3,2.3,19.8,,1997-98
20.0,Isaiah Rider (1997-98),26.0,POR,SG,74.0,66.0,37.6,7.4,17.6,0.423,1.8,5.7,0.321,5.6,11.9,0.472,0.475,3.0,3.6,0.828,1.3,3.3,4.7,3.1,0.7,0.3,2.5,2.5,19.7,,1997-98
21.0,Keith Van Horn (1997-98),22.0,NJN,PF,62.0,62.0,37.5,7.2,16.9,0.426,1.1,3.6,0.308,6.1,13.3,0.458,0.459,4.2,4.9,0.846,2.3,4.3,6.6,1.7,1.0,0.4,2.6,3.5,19.7,ROY-2,1997-98
22.0,Sam Cassell (1997-98),28.0,NJN,PG,75.0,72.0,34.7,6.8,15.4,0.441,0.2,1.1,0.188,6.6,14.3,0.46,0.448,5.8,6.8,0.86,1.0,2.1,3.0,8.0,1.6,0.3,3.6,3.5,19.6,,1997-98
23.0,Ray Allen (1997-98),22.0,MIL,SG,82.0,82.0,40.1,6.9,16.0,0.428,1.6,4.5,0.364,5.2,11.5,0.453,0.479,4.2,4.8,0.875,1.5,3.4,4.9,4.3,1.4,0.1,3.2,3.0,19.5,,1997-98
24.0,Reggie Miller (1997-98),32.0,IND,SG,81.0,81.0,34.5,6.4,13.3,0.477,2.0,4.7,0.429,4.3,8.6,0.504,0.553,4.7,5.4,0.868,0.6,2.3,2.9,2.1,1.0,0.1,1.6,1.8,19.5,"MVP-16,AS,NBA3",1997-98
25.0,Vin Baker (1997-98),26.0,SEA,C,82.0,82.0,35.9,7.7,14.2,0.542,0.0,0.1,0.143,7.7,14.1,0.545,0.543,3.8,6.4,0.591,3.5,4.5,8.0,1.9,1.1,1.0,2.1,3.4,19.2,"MVP-8,AS,NBA2",1997-98
26.0,Alonzo Mourning (1997-98),27.0,MIA,C,58.0,56.0,33.4,6.9,12.6,0.551,0.0,0.0,,6.9,12.6,0.551,0.551,5.3,8.0,0.665,3.3,6.3,9.6,0.9,0.7,2.2,3.1,3.6,19.2,,1997-98
27.0,Gary Payton (1997-98),29.0,SEA,PG,82.0,82.0,38.4,7.1,15.6,0.453,1.6,4.8,0.338,5.4,10.7,0.505,0.505,3.4,4.6,0.744,0.9,3.6,4.6,8.3,2.3,0.2,2.8,2.4,19.2,"MVP-3,DPOY-2,AS,NBA1,DEF1",1997-98
28.0,Scottie Pippen (1997-98),32.0,CHI,SF,44.0,44.0,37.5,7.2,16.0,0.447,1.4,4.4,0.318,5.8,11.6,0.496,0.491,3.4,4.4,0.777,1.2,4.0,5.2,5.8,1.8,1.0,2.5,2.6,19.1,"MVP-10,DPOY-9,NBA3,DEF1",1997-98
29.0,Tim Hardaway (1997-98),31.0,MIA,PG,81.0,81.0,37.4,6.9,16.0,0.431,1.9,5.5,0.351,5.0,10.5,0.472,0.49,3.2,4.1,0.781,0.6,3.1,3.7,8.3,1.7,0.2,2.8,2.5,18.9,"MVP-6,AS,NBA2",1997-98
30.0,Kevin Garnett (1997-98),21.0,MIN,PF,82.0,82.0,39.3,7.7,15.8,0.491,0.0,0.2,0.188,7.7,15.6,0.495,0.492,3.0,4.0,0.738,2.7,6.9,9.6,4.2,1.7,1.8,2.3,2.7,18.5,"DPOY-11,AS",1997-98
31.0,Juwan Howard (1997-98),24.0,WAS,PF,64.0,64.0,40.0,7.2,15.5,0.467,0.0,0.0,0.0,7.2,15.5,0.468,0.467,4.0,5.6,0.721,2.5,4.5,7.0,3.3,1.3,0.4,2.9,3.5,18.5,,1997-98
32.0,Clyde Drexler (1997-98),35.0,HOU,SG,70.0,70.0,35.3,6.5,15.1,0.427,1.5,4.8,0.317,4.9,10.4,0.477,0.477,4.0,4.9,0.801,1.5,3.4,4.9,5.5,1.8,0.6,2.7,2.8,18.4,,1997-98
33.0,Allan Houston (1997-98),26.0,NYK,SG,82.0,82.0,34.7,7.0,15.6,0.447,1.0,2.6,0.385,6.0,13.0,0.46,0.479,3.5,4.1,0.851,0.5,2.8,3.3,2.6,0.8,0.3,2.4,2.5,18.4,,1997-98
34.0,Shawn Kemp (1997-98),28.0,CLE,PF,80.0,80.0,34.6,6.5,14.6,0.445,0.0,0.1,0.25,6.5,14.5,0.446,0.446,5.1,7.0,0.727,2.7,6.6,9.3,2.5,1.4,1.1,3.4,3.9,18.0,AS,1997-98
35.0,Rod Strickland (1997-98),31.0,WAS,PG,76.0,76.0,39.7,6.4,14.9,0.434,0.2,0.6,0.25,6.3,14.2,0.442,0.439,4.7,6.5,0.726,1.5,3.9,5.3,10.5,1.7,0.3,3.5,2.4,17.8,"MVP-18,NBA2",1997-98
36.0,Stephon Marbury (1997-98),20.0,MIN,PG,82.0,81.0,38.0,6.3,15.1,0.415,1.2,3.7,0.313,5.1,11.4,0.448,0.453,4.0,5.5,0.731,0.7,2.1,2.8,8.6,1.3,0.1,3.1,2.7,17.7,,1997-98
37.0,Corliss Williamson (1997-98),24.0,SAC,SF,79.0,75.0,35.7,7.1,14.4,0.495,0.0,0.1,0.0,7.1,14.2,0.499,0.495,3.5,5.6,0.63,2.1,3.6,5.6,2.9,1.0,0.6,2.5,3.2,17.7,,1997-98
38.0,Derrick Coleman (1997-98),30.0,PHI,PF,59.0,58.0,36.2,6.0,14.7,0.411,0.4,1.7,0.265,5.6,13.0,0.429,0.426,5.1,6.6,0.772,2.5,7.4,9.9,2.5,0.8,1.2,2.7,2.4,17.6,,1997-98
39.0,Damon Stoudamire (1997-98),24.0,2TM,PG,71.0,71.0,40.0,6.3,15.4,0.411,1.3,4.3,0.299,5.0,11.1,0.454,0.452,3.4,4.0,0.829,1.2,3.0,4.2,8.2,1.6,0.1,3.1,2.1,17.3,,1997-98
39.0,Damon Stoudamire (1997-98),24.0,TOR,PG,49.0,49.0,41.5,7.2,17.0,0.425,1.3,4.2,0.317,5.9,12.8,0.46,0.464,3.7,4.3,0.844,1.3,3.1,4.4,8.1,1.6,0.1,3.2,2.3,19.4,,1997-98
39.0,Damon Stoudamire (1997-98),24.0,POR,PG,22.0,22.0,36.6,4.3,11.7,0.364,1.2,4.5,0.263,3.1,7.2,0.428,0.415,2.7,3.4,0.787,1.1,2.6,3.7,8.2,1.5,0.1,2.9,1.7,12.4,,1997-98
40.0,Kerry Kittles (1997-98),23.0,NJN,SG,77.0,76.0,36.5,6.6,15.0,0.44,1.4,3.4,0.418,5.2,11.6,0.447,0.488,2.6,3.2,0.808,1.7,3.0,4.7,2.3,1.7,0.5,1.4,2.0,17.2,,1997-98
41.0,Eddie Jones (1997-98),26.0,LAL,SG,80.0,80.0,36.4,6.1,12.6,0.484,1.8,4.6,0.389,4.3,8.0,0.538,0.555,2.9,3.8,0.765,1.1,2.7,3.8,3.1,2.0,0.7,1.8,2.1,16.9,"AS,DEF2",1997-98
42.0,Terrell Brandon (1997-98),27.0,MIL,PG,50.0,48.0,35.7,6.8,14.6,0.464,0.6,1.9,0.333,6.2,12.8,0.483,0.485,2.6,3.1,0.846,0.5,3.1,3.5,7.7,2.2,0.3,2.9,2.4,16.8,,1997-98
43.0,Rik Smits (1997-98),31.0,IND,C,73.0,69.0,28.6,7.0,14.2,0.495,0.0,0.0,0.0,7.0,14.2,0.497,0.495,2.6,3.3,0.783,1.7,5.2,6.9,1.4,0.5,1.2,1.8,3.3,16.7,"MVP-16,AS",1997-98
44.0,Doug Christie (1997-98),27.0,TOR,SG,78.0,78.0,37.7,5.9,13.7,0.428,1.3,3.9,0.326,4.6,9.8,0.469,0.474,3.5,4.2,0.829,1.2,4.0,5.2,3.6,2.4,0.7,2.9,2.5,16.5,,1997-98
45.0,Anfernee Hardaway (1997-98),26.0,ORL,SG,19.0,15.0,32.9,5.4,14.4,0.377,0.8,2.6,0.3,4.6,11.7,0.395,0.405,4.7,6.2,0.763,0.4,3.6,4.0,3.6,1.5,0.8,2.4,2.4,16.4,AS,1997-98
46.0,Hakeem Olajuwon (1997-98),35.0,HOU,C,47.0,45.0,34.7,6.5,13.5,0.483,0.0,0.1,0.0,6.5,13.4,0.486,0.483,3.4,4.5,0.755,2.5,7.3,9.8,3.0,1.8,2.0,2.7,3.2,16.4,,1997-98
47.0,Bryant Reeves (1997-98),24.0,VAN,C,74.0,74.0,34.1,6.6,12.7,0.523,0.0,0.1,0.0,6.6,12.7,0.525,0.523,3.0,4.3,0.706,2.6,5.3,7.9,2.1,0.5,1.1,2.1,3.8,16.3,,1997-98
48.0,Bison Dele (1997-98),28.0,DET,C,78.0,78.0,33.6,6.8,13.3,0.511,0.0,0.0,0.333,6.8,13.3,0.511,0.511,2.5,3.6,0.707,2.9,6.1,8.9,1.2,0.9,0.7,2.3,3.2,16.2,,1997-98
49.0,Kevin Willis (1997-98),35.0,HOU,PF,81.0,74.0,31.2,6.6,12.9,0.51,0.0,0.1,0.143,6.5,12.8,0.513,0.511,3.0,3.8,0.793,2.9,5.5,8.4,1.0,0.7,0.5,2.1,2.9,16.1,,1997-98
50.0,Arvydas Sabonis (1997-98),33.0,POR,C,73.0,73.0,32.0,5.6,11.3,0.493,0.4,1.6,0.261,5.2,9.7,0.53,0.511,4.4,5.5,0.798,2.0,7.9,10.0,3.0,0.9,1.1,2.6,3.7,16.0,,1997-98
51.0,Rex Chapman (1997-98),30.0,PHO,SG,68.0,67.0,33.3,6.0,14.1,0.427,1.8,4.6,0.386,4.2,9.5,0.447,0.49,2.1,2.8,0.781,0.4,2.1,2.5,3.0,1.0,0.2,1.7,1.5,15.9,,1997-98
52.0,Jerry Stackhouse (1997-98),23.0,2TM,SG,79.0,37.0,32.2,5.4,12.3,0.435,0.6,2.5,0.241,4.8,9.9,0.483,0.459,4.5,5.7,0.787,1.3,2.0,3.4,3.1,1.1,0.7,2.8,2.2,15.8,6MOY-5,1997-98
52.0,Jerry Stackhouse (1997-98),23.0,PHI,SF,22.0,22.0,34.0,5.8,12.9,0.452,0.7,2.1,0.348,5.1,10.8,0.473,0.481,3.7,4.6,0.802,1.3,2.2,3.5,3.0,1.4,1.0,3.4,2.5,16.0,,1997-98
52.0,Jerry Stackhouse (1997-98),23.0,DET,SG,57.0,15.0,31.5,5.2,12.1,0.428,0.5,2.6,0.208,4.6,9.5,0.488,0.45,4.8,6.1,0.782,1.4,2.0,3.3,3.1,1.0,0.7,2.6,2.1,15.7,,1997-98
53.0,Detlef Schrempf (1997-98),35.0,SEA,SF,78.0,78.0,35.2,5.6,11.5,0.487,0.8,1.9,0.415,4.8,9.6,0.501,0.521,3.8,4.5,0.844,1.7,5.4,7.1,4.4,0.8,0.2,2.2,2.6,15.8,,1997-98
54.0,Jim Jackson (1997-98),27.0,2TM,SG,79.0,78.0,38.6,6.0,14.0,0.43,0.8,2.4,0.319,5.3,11.6,0.453,0.458,2.9,3.6,0.812,1.6,3.4,5.1,4.8,1.0,0.1,3.3,2.4,15.7,,1997-98
54.0,Jim Jackson (1997-98),27.0,PHI,SG,48.0,47.0,37.3,5.1,11.1,0.46,0.8,2.3,0.348,4.3,8.8,0.489,0.496,2.6,3.2,0.818,1.4,3.3,4.7,4.6,0.9,0.1,3.0,2.3,13.7,,1997-98
54.0,Jim Jackson (1997-98),27.0,GSW,SG,31.0,31.0,40.6,7.4,18.5,0.402,0.7,2.5,0.278,6.7,15.9,0.422,0.421,3.3,4.1,0.805,2.0,3.6,5.6,5.1,1.2,0.1,3.8,2.4,18.9,,1997-98
55.0,Larry Johnson (1997-98),28.0,NYK,SF,70.0,70.0,34.5,6.1,12.6,0.485,0.2,0.9,0.238,5.9,11.7,0.504,0.494,3.1,4.0,0.756,2.5,3.2,5.7,2.1,0.6,0.2,1.8,2.8,15.5,,1997-98
56.0,Kobe Bryant (1997-98),19.0,LAL,SF,79.0,1.0,26.0,4.9,11.6,0.428,0.9,2.8,0.341,4.0,8.8,0.456,0.469,4.6,5.8,0.794,1.0,2.1,3.1,2.5,0.9,0.5,2.0,2.3,15.4,"6MOY-2,AS",1997-98
57.0,Donyell Marshall (1997-98),24.0,GSW,SF,73.0,73.0,35.8,6.2,14.9,0.414,0.9,2.8,0.313,5.3,12.2,0.436,0.443,2.2,3.0,0.731,2.9,5.7,8.6,2.2,1.3,1.0,2.0,3.1,15.4,,1997-98
58.0,Lamond Murray (1997-98),24.0,LAC,SF,79.0,65.0,32.6,6.0,12.5,0.481,0.7,1.9,0.353,5.3,10.5,0.504,0.508,2.8,3.7,0.748,2.2,3.9,6.1,1.8,1.5,0.7,2.2,2.4,15.4,,1997-98
59.0,Nick Anderson (1997-98),30.0,ORL,SF,58.0,44.0,29.3,5.9,13.0,0.455,1.3,3.7,0.36,4.6,9.3,0.493,0.506,2.2,3.4,0.638,1.7,3.4,5.1,2.1,1.2,0.4,1.5,1.7,15.3,,1997-98
60.0,Ron Mercer (1997-98),21.0,BOS,SG,80.0,62.0,33.3,6.4,14.3,0.45,0.0,0.4,0.107,6.4,14.0,0.458,0.451,2.4,2.8,0.839,1.4,2.1,3.5,2.2,1.6,0.2,1.7,2.7,15.3,,1997-98
61.0,Charles Barkley (1997-98),34.0,HOU,PF,68.0,41.0,33.0,5.3,10.9,0.485,0.3,1.2,0.214,5.0,9.7,0.52,0.497,4.4,5.8,0.746,3.5,8.1,11.7,3.2,1.0,0.4,2.2,2.8,15.2,,1997-98
62.0,Jamal Mashburn (1997-98),25.0,MIA,SF,48.0,48.0,36.0,5.2,12.0,0.435,0.8,2.5,0.303,4.5,9.5,0.47,0.467,3.8,4.8,0.797,1.5,3.4,4.9,2.8,0.9,0.3,2.3,2.9,15.1,,1997-98
63.0,Antonio McDyess (1997-98),23.0,PHO,PF,81.0,81.0,30.1,6.1,11.4,0.536,0.0,0.0,0.0,6.1,11.4,0.537,0.536,2.9,4.1,0.702,2.5,5.0,7.6,1.3,1.2,1.7,1.8,3.6,15.1,,1997-98
64.0,Tracy Murray (1997-98),26.0,WAS,SF,82.0,12.0,27.2,5.5,12.3,0.446,1.9,4.9,0.392,3.5,7.4,0.482,0.524,2.2,2.5,0.871,0.9,2.5,3.4,1.0,0.8,0.3,1.2,2.0,15.1,6MOY-6,1997-98
65.0,Rodney Rogers (1997-98),26.0,LAC,SF,76.0,70.0,32.9,5.6,12.3,0.456,0.9,2.8,0.34,4.7,9.5,0.49,0.494,3.0,4.3,0.686,2.0,3.5,5.6,2.7,1.2,0.5,2.5,3.2,15.1,,1997-98
66.0,Johnny Newman (1997-98),34.0,DEN,SF,74.0,15.0,29.4,4.6,10.8,0.431,0.5,1.4,0.343,4.2,9.4,0.444,0.453,4.9,6.0,0.82,0.7,1.2,1.9,1.9,1.0,0.3,2.0,2.8,14.7,,1997-98
67.0,Wesley Person (1997-98),26.0,CLE,SG,82.0,82.0,39.0,5.4,11.7,0.46,2.3,5.5,0.43,3.0,6.2,0.486,0.56,1.6,2.1,0.776,0.8,3.6,4.4,2.3,1.6,0.6,1.3,1.3,14.7,,1997-98
68.0,Joe Smith (1997-98),22.0,2TM,PF,79.0,55.0,29.7,5.9,13.5,0.434,0.0,0.1,0.0,5.9,13.4,0.437,0.434,2.9,3.7,0.775,2.5,3.4,6.0,1.2,0.8,0.6,2.0,3.3,14.6,,1997-98
68.0,Joe Smith (1997-98),22.0,GSW,PF,49.0,49.0,33.6,7.0,16.3,0.429,0.0,0.1,0.0,7.0,16.2,0.433,0.429,3.3,4.2,0.769,2.9,4.0,6.9,1.4,0.9,0.8,2.2,3.4,17.3,,1997-98
68.0,Joe Smith (1997-98),22.0,PHI,PF,30.0,6.0,23.3,4.0,9.0,0.448,0.0,0.0,0.0,4.0,9.0,0.45,0.448,2.2,2.8,0.788,1.9,2.5,4.4,0.9,0.6,0.4,1.7,3.1,10.3,,1997-98
69.0,Rasheed Wallace (1997-98),23.0,POR,PF,77.0,77.0,37.6,6.1,11.4,0.533,0.1,0.5,0.205,5.9,10.9,0.548,0.537,2.4,3.6,0.662,1.7,4.5,6.2,2.5,1.0,1.1,2.2,3.5,14.6,,1997-98
70.0,LaPhonso Ellis (1997-98),27.0,DEN,SF,76.0,71.0,33.9,5.4,13.3,0.407,0.8,2.6,0.284,4.6,10.6,0.438,0.435,2.7,3.4,0.805,1.9,5.2,7.2,2.8,0.9,0.6,2.3,3.0,14.3,,1997-98
71.0,Alan Henderson (1997-98),25.0,ATL,PF,69.0,33.0,29.0,5.3,10.9,0.485,0.0,0.1,0.5,5.2,10.8,0.485,0.487,3.7,5.6,0.652,2.9,3.5,6.4,1.1,0.6,0.5,1.6,2.5,14.3,MIP-1,1997-98
72.0,Jeff Hornacek (1997-98),34.0,UTA,SG,80.0,80.0,30.8,5.0,10.4,0.482,0.7,1.6,0.441,4.3,8.8,0.489,0.516,3.6,4.0,0.885,0.8,2.6,3.4,4.4,1.4,0.2,1.7,2.2,14.2,,1997-98
73.0,Clifford Robinson (1997-98),31.0,PHO,SF,80.0,64.0,29.5,5.4,11.2,0.479,0.3,1.1,0.321,5.0,10.1,0.496,0.494,3.1,4.5,0.689,1.9,3.2,5.1,2.1,1.2,1.1,1.8,3.1,14.2,,1997-98
74.0,John Wallace (1997-98),23.0,TOR,SF,82.0,36.0,28.8,5.7,11.9,0.478,0.0,0.0,0.5,5.7,11.9,0.478,0.479,2.6,3.6,0.717,1.4,3.1,4.5,1.3,0.8,1.2,2.1,2.9,14.0,,1997-98
75.0,Zydrunas Ilgauskas (1997-98),22.0,CLE,C,82.0,81.0,29.0,5.5,10.7,0.518,0.0,0.0,0.25,5.5,10.6,0.519,0.519,2.8,3.7,0.762,3.4,5.4,8.8,0.9,0.6,1.6,1.8,3.5,13.9,,1997-98
76.0,Christian Laettner (1997-98),28.0,ATL,PF,74.0,49.0,30.8,4.8,9.9,0.485,0.1,0.4,0.222,4.7,9.5,0.495,0.489,4.1,4.8,0.864,1.9,4.7,6.6,2.6,1.0,1.0,2.5,3.3,13.8,,1997-98
77.0,Nick Van Exel (1997-98),26.0,LAL,PG,64.0,46.0,32.1,4.9,11.6,0.419,1.9,4.9,0.389,2.9,6.7,0.44,0.501,2.1,2.7,0.791,0.5,2.5,3.0,6.9,1.0,0.1,1.6,1.9,13.8,AS,1997-98
78.0,Isaac Austin (1997-98),28.0,2TM,C,78.0,50.0,29.1,5.2,11.2,0.466,0.0,0.1,0.0,5.2,11.1,0.47,0.466,3.1,4.7,0.669,2.6,4.6,7.1,2.2,0.8,0.7,2.6,3.0,13.5,,1997-98
78.0,Isaac Austin (1997-98),28.0,MIA,C,52.0,25.0,26.4,4.8,10.2,0.474,0.0,0.1,0.0,4.8,10.2,0.476,0.474,3.0,4.4,0.68,2.3,4.1,6.3,1.7,0.8,0.7,2.3,3.1,12.7,,1997-98
78.0,Isaac Austin (1997-98),28.0,LAC,C,26.0,25.0,34.4,5.9,13.0,0.454,0.0,0.2,0.0,5.9,12.8,0.461,0.454,3.4,5.2,0.652,3.1,5.7,8.7,3.4,0.7,0.8,3.4,2.7,15.2,,1997-98
79.0,Danny Manning (1997-98),31.0,PHO,PF,70.0,11.0,25.6,5.6,10.8,0.516,0.0,0.1,0.0,5.6,10.7,0.521,0.516,2.4,3.2,0.739,1.6,4.0,5.6,2.0,1.0,0.7,1.4,2.9,13.5,6MOY-1,1997-98
80.0,Kendall Gill (1997-98),29.0,NJN,SF,81.0,81.0,33.7,5.2,12.0,0.429,0.3,1.2,0.257,4.8,10.8,0.449,0.443,2.8,4.0,0.688,1.4,3.4,4.8,2.5,1.9,0.8,1.5,3.3,13.4,DPOY-11,1997-98
81.0,Dikembe Mutombo (1997-98),31.0,ATL,C,82.0,82.0,35.6,4.9,9.1,0.537,0.0,0.0,,4.9,9.1,0.537,0.537,3.7,5.5,0.67,3.4,8.0,11.4,1.0,0.4,3.4,2.0,3.1,13.4,"DPOY-1,AS,NBA3,DEF1",1997-98
82.0,Rony Seikaly (1997-98),32.0,2TM,C,56.0,49.0,29.2,4.5,10.3,0.432,0.0,0.0,0.0,4.5,10.3,0.433,0.432,4.4,5.9,0.741,2.6,4.4,7.0,1.4,0.5,0.8,2.6,2.9,13.3,,1997-98
82.0,Rony Seikaly (1997-98),32.0,ORL,C,47.0,47.0,31.6,5.0,11.4,0.441,0.0,0.0,0.0,5.0,11.4,0.442,0.441,4.9,6.5,0.754,2.8,4.8,7.6,1.5,0.5,0.8,2.9,2.9,15.0,,1997-98
82.0,Rony Seikaly (1997-98),32.0,NJN,C,9.0,2.0,16.9,1.4,4.6,0.317,0.0,0.0,,1.4,4.6,0.317,0.317,1.8,3.0,0.593,1.8,2.2,4.0,0.9,0.3,0.4,1.3,3.0,4.7,,1997-98
83.0,Toni Kukoč (1997-98),29.0,CHI,SF,74.0,52.0,30.2,5.2,11.4,0.455,0.9,2.4,0.362,4.3,9.0,0.48,0.493,2.1,3.0,0.708,1.6,2.8,4.4,4.2,1.0,0.5,2.1,2.0,13.3,,1997-98
84.0,Mookie Blaylock (1997-98),30.0,ATL,PG,70.0,69.0,38.6,5.3,13.4,0.392,1.3,4.8,0.269,4.0,8.6,0.46,0.44,1.4,1.9,0.709,1.2,3.7,4.9,6.7,2.6,0.3,2.5,1.7,13.2,"DPOY-5,DEF2",1997-98
85.0,Joe Dumars (1997-98),34.0,DET,SG,72.0,72.0,32.3,4.6,11.0,0.416,2.2,5.9,0.371,2.4,5.1,0.468,0.516,1.8,2.1,0.825,0.2,1.3,1.4,3.5,0.6,0.0,1.2,1.4,13.1,,1997-98
86.0,David Wesley (1997-98),27.0,CHH,PG,81.0,81.0,35.1,4.7,10.7,0.443,0.7,2.1,0.347,4.0,8.6,0.467,0.477,2.8,3.6,0.795,0.6,2.0,2.6,6.5,1.7,0.4,2.8,2.8,13.0,,1997-98
87.0,John Starks (1997-98),32.0,NYK,SG,82.0,10.0,26.7,4.5,11.5,0.393,1.6,4.9,0.327,3.0,6.7,0.441,0.461,2.3,2.9,0.787,0.6,2.2,2.8,2.7,1.0,0.1,1.7,2.5,12.9,6MOY-4,1997-98
