Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Season
345.0,Kedrick Brown (2002-03),21.0,BOS,SF,51.0,5.0,13.1,1.2,3.4,0.357,0.1,0.8,0.077,1.1,2.6,0.439,0.365,0.4,0.6,0.625,0.9,1.9,2.7,0.4,0.7,0.3,0.5,1.3,2.8,,2002-03
346.0,Jason Collier (2002-03),25.0,HOU,C,13.0,3.0,8.0,1.3,2.8,0.472,0.0,0.0,,1.3,2.8,0.472,0.472,0.2,0.2,1.0,0.9,1.3,2.2,0.1,0.2,0.1,0.2,0.8,2.8,,2002-03
347.0,Lawrence Funderburke (2002-03),32.0,SAC,PF,27.0,0.0,8.5,1.2,2.7,0.444,0.0,0.0,,1.2,2.7,0.444,0.444,0.4,0.6,0.588,0.6,1.4,2.0,0.3,0.0,0.4,0.2,0.9,2.7,,2002-03
348.0,Danny Manning (2002-03),36.0,DET,PF,13.0,0.0,6.8,1.0,2.5,0.406,0.2,0.6,0.375,0.8,1.8,0.417,0.453,0.4,0.5,0.833,0.5,0.8,1.4,0.5,0.7,0.2,0.5,0.8,2.6,,2002-03
349.0,Jeryl Sasser (2002-03),23.0,ORL,SG,75.0,4.0,13.7,0.9,2.8,0.309,0.2,0.6,0.295,0.7,2.2,0.313,0.341,0.7,1.0,0.679,0.9,1.6,2.5,0.9,0.6,0.2,0.5,1.2,2.6,,2002-03
350.0,Tamar Slay (2002-03),22.0,NJN,SG,36.0,0.0,7.6,1.1,2.9,0.379,0.2,0.7,0.28,0.9,2.2,0.41,0.413,0.2,0.3,0.7,0.2,0.6,0.9,0.4,0.4,0.1,0.6,0.9,2.6,,2002-03
351.0,Maceo Baston (2002-03),27.0,TOR,PF,16.0,0.0,6.6,0.9,1.6,0.6,0.0,0.0,,0.9,1.6,0.6,0.6,0.6,0.8,0.833,0.3,1.2,1.4,0.0,0.3,0.7,0.4,1.0,2.5,,2002-03
352.0,Jannero Pargo (2002-03),23.0,LAL,PG,34.0,0.0,10.1,1.1,2.7,0.398,0.2,0.7,0.292,0.9,2.0,0.435,0.435,0.1,0.1,1.0,0.3,0.8,1.1,1.1,0.4,0.1,0.7,1.3,2.5,,2002-03
353.0,Darvin Ham (2002-03),29.0,ATL,SG,75.0,1.0,12.3,0.9,2.1,0.447,0.0,0.0,0.0,0.9,2.1,0.455,0.447,0.5,1.1,0.481,1.0,1.1,2.0,0.5,0.2,0.3,0.9,1.7,2.4,,2002-03
354.0,Qyntel Woods (2002-03),21.0,POR,PF,53.0,0.0,6.3,1.1,2.2,0.5,0.1,0.2,0.333,1.1,2.1,0.514,0.513,0.1,0.4,0.35,0.3,0.7,1.0,0.2,0.3,0.0,0.4,0.7,2.4,,2002-03
355.0,Mikki Moore (2002-03),27.0,2TM,C,8.0,0.0,5.4,0.6,1.6,0.385,0.0,0.0,,0.6,1.6,0.385,0.385,1.0,1.3,0.8,0.8,0.3,1.0,0.4,0.0,0.5,0.3,0.9,2.3,,2002-03
355.0,Mikki Moore (2002-03),27.0,BOS,C,3.0,0.0,4.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.3,0.0,0.3,0.0,0.0,0.7,0.0,2.0,0.0,,2002-03
355.0,Mikki Moore (2002-03),27.0,ATL,C,5.0,0.0,6.2,1.0,2.4,0.417,0.0,0.0,,1.0,2.4,0.417,0.417,1.6,2.0,0.8,1.0,0.4,1.4,0.6,0.0,0.4,0.4,0.2,3.6,,2002-03
356.0,Art Long (2002-03),30.0,2TM,PF,26.0,0.0,8.1,1.1,2.9,0.373,0.1,0.1,0.667,1.0,2.8,0.361,0.387,0.1,0.4,0.2,0.8,1.5,2.3,0.2,0.2,0.4,0.8,1.3,2.3,,2002-03
356.0,Art Long (2002-03),30.0,PHI,PF,19.0,0.0,6.9,1.0,2.6,0.38,0.1,0.1,1.0,0.9,2.6,0.367,0.39,0.1,0.3,0.2,0.7,1.4,2.1,0.1,0.1,0.4,0.5,1.2,2.1,,2002-03
356.0,Art Long (2002-03),30.0,TOR,PF,7.0,0.0,11.4,1.3,3.6,0.36,0.1,0.3,0.5,1.1,3.3,0.348,0.38,0.1,0.7,0.2,1.1,1.7,2.9,0.6,0.4,0.4,1.6,1.9,2.9,,2002-03
357.0,Jermaine Jackson (2002-03),26.0,2TM,SG,53.0,1.0,10.5,0.8,2.1,0.364,0.0,0.2,0.1,0.7,1.9,0.39,0.368,0.8,1.0,0.727,0.4,0.7,1.1,1.4,0.4,0.1,0.6,1.0,2.3,,2002-03
357.0,Jermaine Jackson (2002-03),26.0,TOR,SG,24.0,1.0,11.9,0.9,2.8,0.309,0.0,0.4,0.111,0.8,2.5,0.339,0.316,1.0,1.1,0.852,0.4,0.6,1.0,1.6,0.4,0.1,0.8,1.0,2.8,,2002-03
357.0,Jermaine Jackson (2002-03),26.0,ATL,SG,29.0,0.0,9.4,0.7,1.4,0.452,0.0,0.0,0.0,0.7,1.4,0.463,0.452,0.6,1.0,0.607,0.3,0.8,1.1,1.2,0.3,0.1,0.5,0.9,1.9,,2002-03
358.0,Juaquin Hawkins (2002-03),29.0,HOU,SG,58.0,10.0,11.8,1.0,2.6,0.385,0.2,0.4,0.417,0.8,2.1,0.379,0.419,0.2,0.3,0.5,0.3,1.1,1.3,0.8,0.5,0.1,0.5,1.0,2.3,,2002-03
359.0,Fred Hoiberg (2002-03),30.0,CHI,SG,63.0,0.0,12.4,0.8,2.0,0.389,0.1,0.3,0.238,0.7,1.7,0.419,0.409,0.7,0.8,0.82,0.2,2.0,2.2,1.1,0.6,0.1,0.4,0.9,2.3,,2002-03
360.0,Sean Marks (2002-03),27.0,MIA,PF,23.0,0.0,9.7,1.0,2.6,0.373,0.0,0.0,0.0,1.0,2.5,0.379,0.373,0.4,0.7,0.667,0.3,1.2,1.5,0.1,0.2,0.3,0.6,1.6,2.3,,2002-03
361.0,Jamison Brewer (2002-03),22.0,IND,PG,10.0,0.0,8.0,0.9,1.7,0.529,0.0,0.2,0.0,0.9,1.5,0.6,0.529,0.4,0.9,0.444,0.5,0.4,0.9,1.8,0.2,0.1,0.6,1.1,2.2,,2002-03
362.0,Ervin Johnson (2002-03),35.0,MIL,C,69.0,17.0,17.0,0.9,2.0,0.452,0.0,0.0,,0.9,2.0,0.452,0.452,0.4,0.6,0.682,1.7,2.6,4.3,0.3,0.5,0.9,0.5,2.6,2.2,,2002-03
363.0,Jeff Foster (2002-03),26.0,IND,C,77.0,2.0,10.4,0.8,2.3,0.36,0.0,0.0,0.0,0.8,2.3,0.364,0.36,0.4,0.8,0.54,1.5,2.1,3.6,0.7,0.4,0.3,0.4,1.3,2.1,,2002-03
364.0,Boštjan Nachbar (2002-03),22.0,HOU,SF,14.0,1.0,5.5,0.8,2.2,0.355,0.1,0.7,0.2,0.6,1.5,0.429,0.387,0.4,0.7,0.5,0.2,0.6,0.8,0.2,0.1,0.1,0.4,0.9,2.1,,2002-03
365.0,John Salmons (2002-03),23.0,PHI,PG,64.0,1.0,7.9,0.8,1.8,0.414,0.2,0.5,0.323,0.6,1.3,0.447,0.457,0.4,0.5,0.743,0.3,0.7,0.9,0.7,0.3,0.1,0.5,0.8,2.1,,2002-03
366.0,Ansu Sesay (2002-03),26.0,SEA,SF,45.0,4.0,10.0,0.9,2.4,0.383,0.0,0.0,,0.9,2.4,0.383,0.383,0.3,0.5,0.571,0.8,0.9,1.6,0.5,0.3,0.1,0.6,1.4,2.1,,2002-03
367.0,Loren Woods (2002-03),24.0,MIN,C,38.0,11.0,9.3,0.8,2.0,0.382,0.0,0.1,0.333,0.7,1.9,0.384,0.388,0.6,0.7,0.778,0.7,1.8,2.5,0.5,0.3,0.3,0.6,1.0,2.1,,2002-03
368.0,John Amaechi (2002-03),32.0,UTA,C,50.0,1.0,9.5,0.7,2.4,0.314,0.0,0.0,,0.7,2.4,0.314,0.314,0.5,1.0,0.481,0.5,1.0,1.5,0.4,0.3,0.1,0.7,1.0,2.0,,2002-03
369.0,Zendon Hamilton (2002-03),27.0,TOR,C,3.0,0.0,4.0,0.7,1.7,0.4,0.0,0.0,,0.7,1.7,0.4,0.4,0.7,0.7,1.0,0.3,1.0,1.3,0.0,0.3,0.0,0.3,0.7,2.0,,2002-03
370.0,Ken Johnson (2002-03),24.0,MIA,C,16.0,0.0,9.8,0.9,2.3,0.405,0.0,0.0,,0.9,2.3,0.405,0.405,0.1,0.4,0.333,0.3,1.8,2.0,0.0,0.1,0.8,0.4,1.3,2.0,,2002-03
371.0,Popeye Jones (2002-03),32.0,DAL,PF,26.0,0.0,8.5,0.9,2.4,0.387,0.0,0.0,,0.9,2.4,0.387,0.387,0.2,0.4,0.455,1.1,1.2,2.3,0.3,0.2,0.0,0.6,1.2,2.0,,2002-03
372.0,Tracy Murray (2002-03),31.0,LAL,SF,31.0,0.0,6.2,0.7,2.3,0.324,0.3,1.2,0.211,0.5,1.1,0.455,0.38,0.2,0.3,0.778,0.2,0.6,0.7,0.4,0.2,0.1,0.5,0.7,2.0,,2002-03
373.0,Ryan Humphrey (2002-03),23.0,2TM,PF,48.0,1.0,9.3,0.7,2.5,0.292,0.0,0.0,,0.7,2.5,0.292,0.292,0.5,0.8,0.59,0.7,1.4,2.1,0.2,0.2,0.4,0.5,1.6,1.9,,2002-03
373.0,Ryan Humphrey (2002-03),23.0,ORL,PF,35.0,1.0,9.2,0.7,2.4,0.271,0.0,0.0,,0.7,2.4,0.271,0.271,0.5,0.8,0.643,0.9,1.1,2.0,0.2,0.1,0.5,0.6,1.6,1.8,,2002-03
373.0,Ryan Humphrey (2002-03),23.0,MEM,PF,13.0,0.0,9.4,0.9,2.7,0.343,0.0,0.0,,0.9,2.7,0.343,0.343,0.4,0.8,0.455,0.3,2.0,2.3,0.3,0.4,0.2,0.2,1.4,2.2,,2002-03
374.0,Ronald Murray (2002-03),23.0,2TM,SG,14.0,0.0,4.4,0.8,2.2,0.355,0.0,0.4,0.0,0.8,1.9,0.423,0.355,0.4,0.6,0.625,0.0,0.3,0.3,0.4,0.3,0.0,0.6,0.0,1.9,,2002-03
374.0,Ronald Murray (2002-03),23.0,MIL,SG,12.0,0.0,3.5,0.8,2.2,0.346,0.0,0.3,0.0,0.8,1.8,0.409,0.346,0.4,0.7,0.625,0.0,0.1,0.1,0.3,0.3,0.0,0.3,0.0,1.9,,2002-03
374.0,Ronald Murray (2002-03),23.0,SEA,SG,2.0,0.0,10.0,1.0,2.5,0.4,0.0,0.5,0.0,1.0,2.0,0.5,0.4,0.0,0.0,,0.0,1.5,1.5,1.0,0.0,0.0,2.0,0.0,2.0,,2002-03
375.0,Dalibor Bagarić (2002-03),22.0,CHI,C,10.0,0.0,7.6,0.8,2.6,0.308,0.0,0.0,,0.8,2.6,0.308,0.308,0.3,0.4,0.75,0.7,1.3,2.0,0.4,0.3,0.3,0.5,1.1,1.9,,2002-03
376.0,Primož Brezec (2002-03),23.0,IND,C,22.0,1.0,5.0,0.7,1.7,0.395,0.0,0.0,0.0,0.7,1.7,0.405,0.395,0.5,0.9,0.6,0.6,0.5,1.0,0.2,0.1,0.2,0.3,0.7,1.9,,2002-03
377.0,Danny Ferry (2002-03),36.0,SAS,SF,64.0,1.0,9.4,0.7,1.9,0.355,0.3,0.9,0.35,0.4,1.0,0.359,0.44,0.2,0.2,0.769,0.3,0.9,1.2,0.3,0.1,0.1,0.4,0.9,1.9,,2002-03
378.0,Travis Knight (2002-03),28.0,NYK,C,32.0,0.0,9.0,0.8,2.0,0.385,0.0,0.0,0.0,0.8,2.0,0.391,0.385,0.3,0.4,0.769,0.6,1.4,1.9,0.4,0.3,0.3,0.3,1.4,1.9,,2002-03
379.0,Igor Rakočević (2002-03),24.0,MIN,PG,42.0,0.0,5.8,0.5,1.4,0.379,0.1,0.3,0.417,0.4,1.1,0.37,0.422,0.7,0.9,0.806,0.1,0.3,0.4,0.8,0.1,0.0,0.5,0.6,1.9,,2002-03
380.0,Hubert Davis (2002-03),32.0,DET,SG,43.0,1.0,7.6,0.7,1.8,0.392,0.3,0.8,0.333,0.4,1.0,0.442,0.468,0.1,0.1,0.833,0.1,0.7,0.8,0.7,0.1,0.0,0.3,0.5,1.8,,2002-03
381.0,Grant Long (2002-03),36.0,BOS,PF,41.0,1.0,11.9,0.7,1.7,0.386,0.0,0.1,0.0,0.7,1.6,0.403,0.386,0.4,0.6,0.783,0.6,1.4,2.0,0.6,0.2,0.0,0.5,1.5,1.8,,2002-03
382.0,Roger Mason (2002-03),22.0,CHI,SF,17.0,0.0,6.6,0.6,1.8,0.355,0.4,1.1,0.333,0.3,0.8,0.385,0.452,0.1,0.1,1.0,0.1,0.6,0.7,0.7,0.2,0.0,0.3,1.2,1.8,,2002-03
383.0,Charles Oakley (2002-03),39.0,WAS,C,42.0,1.0,12.2,0.5,1.3,0.418,0.0,0.0,,0.5,1.3,0.418,0.418,0.7,0.8,0.824,0.9,1.7,2.5,1.0,0.3,0.1,0.5,2.1,1.8,,2002-03
384.0,Anthony Goldwire (2002-03),31.0,2TM,PG,15.0,0.0,5.7,0.6,1.7,0.36,0.2,0.6,0.333,0.4,1.1,0.375,0.42,0.3,0.5,0.571,0.0,0.4,0.4,0.3,0.2,0.0,0.4,0.4,1.7,,2002-03
384.0,Anthony Goldwire (2002-03),31.0,SAS,PG,10.0,0.0,5.1,0.5,1.8,0.278,0.2,0.8,0.25,0.3,1.0,0.3,0.333,0.0,0.2,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.2,0.5,1.2,,2002-03
384.0,Anthony Goldwire (2002-03),31.0,WAS,PG,5.0,0.0,6.8,0.8,1.4,0.571,0.2,0.2,1.0,0.6,1.2,0.5,0.643,0.8,1.0,0.8,0.0,0.6,0.6,0.2,0.0,0.0,0.8,0.2,2.6,,2002-03
385.0,Matt Maloney (2002-03),31.0,ATL,PG,14.0,0.0,7.4,0.6,1.8,0.32,0.4,1.1,0.333,0.2,0.7,0.3,0.42,0.2,0.4,0.6,0.1,0.4,0.5,1.2,0.3,0.0,0.4,0.6,1.7,,2002-03
386.0,Soumaila Samake (2002-03),24.0,LAL,C,13.0,1.0,5.9,0.8,1.8,0.417,0.0,0.0,,0.8,1.8,0.417,0.417,0.2,0.2,1.0,0.8,1.0,1.8,0.3,0.0,0.4,0.2,1.0,1.7,,2002-03
387.0,Charles Smith (2002-03),27.0,POR,SG,3.0,0.0,4.3,0.3,1.3,0.25,0.0,0.3,0.0,0.3,1.0,0.333,0.25,1.0,1.3,0.75,0.0,0.0,0.0,0.3,0.3,0.0,0.3,1.0,1.7,,2002-03
388.0,Adam Harrington (2002-03),22.0,2TM,SG,19.0,0.0,5.8,0.6,1.9,0.297,0.3,0.7,0.357,0.3,1.2,0.261,0.365,0.2,0.2,0.75,0.1,0.4,0.4,0.6,0.1,0.1,0.1,0.4,1.6,,2002-03
388.0,Adam Harrington (2002-03),22.0,DAL,SG,13.0,0.0,2.8,0.3,1.3,0.235,0.1,0.2,0.333,0.2,1.1,0.214,0.265,0.2,0.2,1.0,0.0,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.8,,2002-03
388.0,Adam Harrington (2002-03),22.0,DEN,SG,6.0,0.0,12.3,1.2,3.3,0.35,0.7,1.8,0.364,0.5,1.5,0.333,0.45,0.2,0.3,0.5,0.2,0.8,1.0,1.7,0.2,0.0,0.0,1.0,3.2,,2002-03
389.0,Robert Archibald (2002-03),22.0,MEM,PF,12.0,0.0,6.0,0.5,1.7,0.3,0.0,0.0,,0.5,1.7,0.3,0.3,0.6,1.5,0.389,0.5,0.9,1.4,0.3,0.0,0.3,0.6,0.8,1.6,,2002-03
390.0,Jiří Welsch (2002-03),23.0,GSW,SF,37.0,0.0,6.3,0.5,2.0,0.253,0.0,0.1,0.25,0.5,1.9,0.254,0.26,0.6,0.8,0.759,0.3,0.4,0.8,0.7,0.2,0.1,0.5,0.9,1.6,,2002-03
391.0,DeSagana Diop (2002-03),21.0,CLE,PF,80.0,1.0,11.8,0.7,1.9,0.351,0.0,0.0,,0.7,1.9,0.351,0.351,0.1,0.4,0.367,0.8,1.9,2.7,0.5,0.4,1.0,0.7,1.9,1.5,,2002-03
392.0,Bryce Drew (2002-03),28.0,NOH,PG,13.0,0.0,6.1,0.6,2.1,0.296,0.2,0.5,0.429,0.4,1.5,0.25,0.352,0.0,0.0,,0.3,0.7,1.0,0.8,0.2,0.0,0.2,0.2,1.5,,2002-03
393.0,Dean Oliver (2002-03),24.0,GSW,PG,15.0,0.0,6.2,0.5,1.9,0.241,0.1,0.4,0.167,0.4,1.5,0.261,0.259,0.5,0.5,0.875,0.5,0.5,1.1,1.5,0.5,0.0,0.7,0.6,1.5,,2002-03
394.0,Joel Przybilla (2002-03),23.0,MIL,C,32.0,17.0,17.1,0.6,1.4,0.391,0.0,0.0,,0.6,1.4,0.391,0.391,0.4,0.8,0.5,1.5,3.0,4.5,0.4,0.3,1.4,0.6,2.7,1.5,,2002-03
395.0,Efthimios Rentzias (2002-03),27.0,PHI,C,35.0,0.0,4.1,0.6,1.7,0.339,0.1,0.2,0.5,0.5,1.5,0.314,0.373,0.2,0.3,0.889,0.3,0.5,0.7,0.2,0.2,0.1,0.1,0.6,1.5,,2002-03
396.0,Antoine Rigaudeau (2002-03),31.0,DAL,SG,11.0,0.0,8.3,0.7,3.2,0.229,0.1,0.5,0.2,0.6,2.7,0.233,0.243,0.0,0.0,,0.4,0.4,0.7,0.5,0.3,0.0,0.5,1.0,1.5,,2002-03
397.0,Brandon Armstrong (2002-03),22.0,NJN,SG,17.0,0.0,4.1,0.5,1.6,0.333,0.1,0.4,0.167,0.5,1.2,0.381,0.352,0.3,0.4,0.833,0.0,0.2,0.2,0.1,0.2,0.1,0.3,0.5,1.4,,2002-03
398.0,Joseph Forte (2002-03),21.0,SEA,SG,17.0,0.0,5.1,0.6,2.1,0.286,0.0,0.2,0.0,0.6,1.9,0.313,0.286,0.2,0.4,0.667,0.2,0.4,0.6,0.6,0.2,0.0,0.6,0.4,1.4,,2002-03
399.0,Randy Brown (2002-03),34.0,PHO,PG,32.0,0.0,8.2,0.5,1.3,0.372,0.0,0.0,,0.5,1.3,0.372,0.372,0.3,0.4,0.75,0.1,0.7,0.8,1.1,0.5,0.1,0.5,1.1,1.3,,2002-03
400.0,Chris Childs (2002-03),35.0,NJN,PG,12.0,0.0,8.8,0.5,1.7,0.3,0.1,0.5,0.167,0.4,1.2,0.357,0.325,0.2,0.3,0.667,0.3,0.2,0.4,1.3,0.7,0.1,0.5,1.4,1.3,,2002-03
401.0,Mateen Cleaves (2002-03),25.0,SAC,PG,12.0,0.0,4.6,0.5,1.9,0.261,0.1,0.1,1.0,0.4,1.8,0.227,0.283,0.3,0.3,0.75,0.1,0.6,0.7,0.8,0.2,0.0,1.2,0.5,1.3,,2002-03
402.0,Frank Williams (2002-03),22.0,NYK,PG,21.0,0.0,8.0,0.4,1.6,0.273,0.3,0.8,0.375,0.1,0.8,0.176,0.364,0.2,0.3,0.667,0.1,0.7,0.9,1.6,0.3,0.1,0.8,1.0,1.3,,2002-03
403.0,Fred Jones (2002-03),23.0,IND,SG,19.0,1.0,6.1,0.5,1.3,0.375,0.1,0.4,0.286,0.4,0.9,0.412,0.417,0.2,0.2,0.75,0.2,0.3,0.5,0.3,0.3,0.1,0.3,0.7,1.2,,2002-03
404.0,Tito Maddox (2002-03),21.0,HOU,SG,9.0,0.0,3.9,0.3,1.3,0.25,0.0,0.3,0.0,0.3,1.0,0.333,0.25,0.6,0.9,0.625,0.1,0.7,0.8,0.6,0.3,0.1,0.3,0.4,1.2,,2002-03
405.0,Bruno Šundov (2002-03),22.0,BOS,C,26.0,0.0,5.3,0.5,2.2,0.25,0.2,0.6,0.25,0.4,1.5,0.25,0.286,0.0,0.1,0.0,0.3,0.8,1.1,0.3,0.2,0.1,0.3,0.9,1.2,,2002-03
406.0,Evan Eschmeyer (2002-03),27.0,DAL,C,17.0,3.0,7.9,0.4,1.1,0.368,0.0,0.0,,0.4,1.1,0.368,0.368,0.2,0.2,0.75,0.6,1.1,1.7,0.4,0.6,0.4,0.4,2.1,1.0,,2002-03
407.0,Antonio Harvey (2002-03),32.0,ATL,PF,4.0,0.0,8.0,0.5,1.3,0.4,0.0,0.0,,0.5,1.3,0.4,0.4,0.0,0.0,,0.3,1.3,1.5,0.0,0.3,1.0,0.8,1.8,1.0,,2002-03
408.0,Amal McCaskill (2002-03),29.0,ATL,C,11.0,0.0,6.4,0.4,1.5,0.235,0.0,0.0,,0.4,1.5,0.235,0.235,0.3,0.4,0.75,0.6,1.4,2.0,0.5,0.3,0.1,0.2,1.2,1.0,,2002-03
409.0,Olumide Oyedeji (2002-03),21.0,ORL,C,27.0,3.0,5.4,0.4,0.9,0.435,0.0,0.0,,0.4,0.9,0.435,0.435,0.3,0.4,0.636,0.4,1.5,1.9,0.2,0.2,0.1,0.2,1.1,1.0,,2002-03
410.0,Don Reid (2002-03),29.0,DET,PF,1.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,,2002-03
411.0,Mark Strickland (2002-03),32.0,DAL,SF,4.0,0.0,3.3,0.5,1.3,0.4,0.0,0.0,,0.5,1.3,0.4,0.4,0.0,0.0,,1.3,0.5,1.8,0.0,0.0,0.0,0.3,0.3,1.0,,2002-03
412.0,Cezary Trybański (2002-03),23.0,MEM,C,15.0,0.0,5.7,0.3,1.3,0.25,0.0,0.0,,0.3,1.3,0.25,0.25,0.3,0.7,0.4,0.4,0.5,0.9,0.1,0.0,0.4,0.5,0.9,0.9,,2002-03
413.0,Mark Bryant (2002-03),37.0,3TM,PF,16.0,0.0,6.3,0.3,1.2,0.263,0.0,0.0,,0.3,1.2,0.263,0.263,0.2,0.3,0.75,0.5,0.8,1.3,0.3,0.1,0.1,0.4,1.1,0.8,,2002-03
413.0,Mark Bryant (2002-03),37.0,PHI,PF,11.0,0.0,7.0,0.5,1.5,0.294,0.0,0.0,,0.5,1.5,0.294,0.294,0.2,0.2,1.0,0.6,0.8,1.5,0.1,0.1,0.1,0.5,1.1,1.1,,2002-03
413.0,Mark Bryant (2002-03),37.0,DEN,PF,3.0,0.0,4.7,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.3,0.7,0.5,0.3,0.3,0.7,0.7,0.0,0.0,0.7,1.3,0.3,,2002-03
413.0,Mark Bryant (2002-03),37.0,BOS,PF,2.0,0.0,4.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,,2002-03
414.0,Mengke Bateer (2002-03),27.0,SAS,C,12.0,0.0,3.8,0.3,1.4,0.235,0.1,0.3,0.333,0.3,1.2,0.214,0.265,0.0,0.2,0.0,0.2,0.7,0.8,0.3,0.0,0.0,0.5,1.2,0.8,,2002-03
415.0,Brian Cardinal (2002-03),25.0,WAS,PF,5.0,0.0,3.0,0.2,0.8,0.25,0.0,0.2,0.0,0.2,0.6,0.333,0.25,0.4,0.4,1.0,0.6,0.4,1.0,0.2,0.0,0.0,0.2,0.0,0.8,,2002-03
416.0,Michael Stewart (2002-03),27.0,CLE,PF,47.0,0.0,5.3,0.3,0.8,0.378,0.0,0.0,,0.3,0.8,0.378,0.378,0.2,0.3,0.667,0.4,0.8,1.2,0.1,0.0,0.3,0.2,0.9,0.8,,2002-03
417.0,Rubén Wolkowyski (2002-03),29.0,BOS,PF,7.0,0.0,3.4,0.3,0.6,0.5,0.0,0.1,0.0,0.3,0.4,0.667,0.5,0.1,0.6,0.25,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.4,0.7,,2002-03
418.0,Alton Ford (2002-03),21.0,PHO,PF,11.0,0.0,2.8,0.3,0.8,0.333,0.0,0.0,,0.3,0.8,0.333,0.333,0.1,0.3,0.333,0.0,0.5,0.5,0.1,0.0,0.0,0.2,0.6,0.6,,2002-03
419.0,Kirk Haston (2002-03),23.0,NOH,SF,12.0,0.0,4.8,0.2,1.4,0.118,0.0,0.3,0.0,0.2,1.2,0.143,0.118,0.2,0.3,0.5,0.0,0.6,0.6,0.3,0.0,0.4,0.6,0.8,0.5,,2002-03
420.0,Brandon Williams (2002-03),27.0,ATL,SF,6.0,0.0,3.2,0.2,1.2,0.143,0.0,0.2,0.0,0.2,1.0,0.167,0.143,0.0,0.0,,0.3,0.0,0.3,0.0,0.3,0.0,0.5,0.7,0.3,,2002-03
421.0,Ruben Boumtje-Boumtje (2002-03),24.0,POR,C,2.0,0.0,2.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,2002-03
422.0,Chris Dudley (2002-03),37.0,POR,C,3.0,0.0,3.7,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.7,0.0,0.7,0.0,0.0,0.0,0.0,1.0,0.0,,2002-03
423.0,A.J. Guyton (2002-03),24.0,GSW,PG,2.0,0.0,4.5,0.0,2.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,,2002-03
424.0,Donny Marshall (2002-03),30.0,NJN,SF,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.3,0.0,0.0,,2002-03
425.0,Guy Rucker (2002-03),25.0,GSW,PF,3.0,0.0,1.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.3,0.0,,2002-03
426.0,Jamal Sampson (2002-03),19.0,MIL,PF,5.0,0.0,1.6,0.0,0.4,0.0,0.0,0.0,,0.0,0.4,0.0,0.0,0.0,0.0,,0.2,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0,,2002-03
427.0,Pepe Sánchez (2002-03),25.0,DET,PG,9.0,0.0,4.1,0.0,0.6,0.0,0.0,0.0,,0.0,0.6,0.0,0.0,0.0,0.0,,0.4,0.2,0.7,0.9,0.6,0.0,0.2,0.3,0.0,,2002-03
428.0,Paul Shirley (2002-03),25.0,ATL,PF,2.0,0.0,2.5,0.0,2.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,2002-03
,League Average (2002-03),,,,,,,,,0.442,,,0.349,,,0.463,0.474,,,0.758,,,,,,,,,,,2002-03
