Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Season
15.0,Ray Allen (2000-01),25.0,MIL,SG,82.0,82.0,38.2,7.7,16.0,0.48,2.5,5.7,0.433,5.2,10.3,0.506,0.557,4.2,4.8,0.888,1.2,4.0,5.2,4.6,1.5,0.2,2.5,2.3,22.0,"MVP-11,AS,NBA3",2000-01
16.0,Kevin Garnett (2000-01),24.0,MIN,PF,81.0,81.0,39.5,8.7,18.2,0.477,0.2,0.8,0.288,8.5,17.4,0.486,0.484,4.4,5.8,0.764,2.7,8.7,11.4,5.0,1.4,1.8,2.8,2.5,22.0,"MVP-5,DPOY-2,AS,NBA2,DEF1",2000-01
17.0,Glenn Robinson (2000-01),28.0,MIL,SF,76.0,74.0,37.0,9.0,19.2,0.468,0.7,2.4,0.299,8.3,16.8,0.493,0.487,3.3,4.0,0.82,1.6,5.3,6.9,3.3,1.1,0.8,2.9,2.5,22.0,AS,2000-01
18.0,Dirk Nowitzki (2000-01),22.0,DAL,PF,82.0,82.0,38.1,7.2,15.2,0.474,1.8,4.8,0.387,5.4,10.5,0.513,0.534,5.5,6.6,0.838,1.5,7.7,9.2,2.1,1.0,1.2,1.9,3.0,21.8,NBA3,2000-01
19.0,Michael Finley (2000-01),27.0,DAL,SF,82.0,82.0,42.0,8.7,18.9,0.458,1.1,3.2,0.346,7.6,15.7,0.481,0.487,3.1,4.0,0.775,1.3,3.9,5.2,4.4,1.4,0.4,2.3,2.1,21.5,"MVP-15,AS",2000-01
20.0,Antonio McDyess (2000-01),26.0,DEN,PF,70.0,70.0,36.5,8.2,16.6,0.495,0.0,0.0,,8.2,16.6,0.495,0.495,4.3,6.2,0.7,3.4,8.6,12.1,2.1,0.6,1.5,2.3,3.1,20.8,AS,2000-01
21.0,Shareef Abdur-Rahim (2000-01),24.0,VAN,SF,81.0,81.0,40.0,7.5,15.8,0.472,0.1,0.8,0.188,7.3,15.0,0.487,0.477,5.5,6.6,0.834,2.2,6.9,9.1,3.1,1.1,1.0,2.9,2.9,20.5,,2000-01
22.0,Jalen Rose (2000-01),28.0,IND,SF,72.0,72.0,40.9,7.9,17.3,0.457,0.8,2.4,0.339,7.1,14.8,0.476,0.48,4.0,4.8,0.828,0.5,4.5,5.0,6.0,0.9,0.6,2.9,3.2,20.5,,2000-01
23.0,Peja Stojaković (2000-01),23.0,SAC,SF,75.0,75.0,38.7,7.5,15.9,0.47,1.9,4.8,0.4,5.5,11.1,0.501,0.531,3.6,4.2,0.856,1.2,4.5,5.8,2.2,1.2,0.2,1.9,1.9,20.4,,2000-01
24.0,Elton Brand (2000-01),21.0,CHI,PF,74.0,74.0,39.3,7.8,16.4,0.476,0.0,0.0,0.0,7.8,16.4,0.477,0.476,4.5,6.4,0.708,3.9,6.2,10.1,3.2,1.0,1.6,3.0,3.3,20.1,,2000-01
25.0,Jamal Mashburn (2000-01),28.0,CHH,SF,76.0,76.0,39.3,7.5,18.3,0.413,1.4,3.8,0.356,6.2,14.5,0.428,0.45,3.7,4.8,0.766,1.2,6.4,7.6,5.4,1.1,0.2,2.8,2.4,20.1,,2000-01
26.0,Steve Francis (2000-01),23.0,HOU,PG,80.0,79.0,39.9,6.9,15.2,0.451,1.7,4.2,0.396,5.2,11.0,0.472,0.506,4.5,5.5,0.817,2.4,4.5,6.9,6.5,1.8,0.4,3.3,3.4,19.9,,2000-01
27.0,Ron Mercer (2000-01),24.0,CHI,SG,61.0,61.0,41.6,8.2,18.4,0.446,0.2,0.8,0.304,8.0,17.6,0.452,0.452,3.1,3.7,0.825,1.2,2.7,3.9,3.3,1.3,0.4,2.1,2.4,19.7,,2000-01
28.0,Jason Terry (2000-01),23.0,ATL,SG,82.0,77.0,37.7,7.3,16.7,0.436,1.5,3.8,0.395,5.8,12.8,0.448,0.481,3.7,4.4,0.846,0.5,2.8,3.3,4.9,1.3,0.1,2.9,2.5,19.7,,2000-01
29.0,Cuttino Mobley (2000-01),25.0,HOU,SG,79.0,49.0,38.0,6.7,15.4,0.434,1.1,3.2,0.357,5.5,12.2,0.454,0.471,5.0,6.0,0.831,1.1,4.0,5.0,2.5,1.1,0.3,2.1,2.1,19.5,,2000-01
30.0,Rasheed Wallace (2000-01),26.0,POR,PF,77.0,75.0,38.2,7.7,15.3,0.501,0.7,2.1,0.321,7.0,13.2,0.53,0.523,3.2,4.2,0.766,1.9,5.9,7.8,2.8,1.2,1.8,2.1,2.7,19.2,AS,2000-01
31.0,Reggie Miller (2000-01),35.0,IND,SG,81.0,81.0,39.3,6.4,14.5,0.44,2.1,5.7,0.366,4.3,8.8,0.487,0.512,4.0,4.3,0.928,0.5,3.0,3.5,3.2,1.0,0.2,1.6,2.0,18.9,,2000-01
32.0,Allan Houston (2000-01),29.0,NYK,SG,78.0,78.0,36.6,6.9,15.5,0.449,1.2,3.2,0.381,5.7,12.3,0.467,0.488,3.6,3.9,0.909,0.3,3.4,3.6,2.2,0.7,0.1,2.1,2.4,18.7,AS,2000-01
33.0,Sam Cassell (2000-01),31.0,MIL,PG,76.0,75.0,35.6,7.1,14.9,0.474,0.4,1.3,0.306,6.7,13.6,0.49,0.488,3.6,4.3,0.858,0.6,3.2,3.8,7.6,1.2,0.1,2.9,2.8,18.2,,2000-01
34.0,Richard Hamilton (2000-01),22.0,WAS,SF,78.0,42.0,32.3,7.0,16.0,0.438,0.5,1.9,0.274,6.5,14.1,0.46,0.454,3.6,4.1,0.868,1.0,2.1,3.1,2.9,1.0,0.1,2.6,2.6,18.1,,2000-01
35.0,Juwan Howard (2000-01),27.0,2TM,PF,81.0,81.0,36.7,7.2,15.0,0.479,0.0,0.0,0.0,7.2,15.0,0.48,0.479,3.7,4.7,0.773,2.1,5.0,7.1,2.8,0.9,0.5,3.0,3.6,18.0,,2000-01
35.0,Juwan Howard (2000-01),27.0,WAS,PF,54.0,54.0,36.7,7.3,15.3,0.474,0.0,0.0,,7.3,15.3,0.474,0.474,3.6,4.7,0.77,2.2,4.8,7.0,2.9,0.9,0.4,3.1,3.4,18.2,,2000-01
35.0,Juwan Howard (2000-01),27.0,DAL,PF,27.0,27.0,36.8,7.1,14.5,0.488,0.0,0.1,0.0,7.1,14.4,0.492,0.488,3.7,4.7,0.78,1.9,5.3,7.1,2.6,1.1,0.6,2.7,3.9,17.8,,2000-01
36.0,Latrell Sprewell (2000-01),30.0,NYK,SF,77.0,77.0,39.2,6.8,15.8,0.43,0.5,1.8,0.304,6.3,14.1,0.446,0.447,3.6,4.6,0.783,0.6,3.9,4.5,3.5,1.4,0.4,2.8,2.1,17.7,AS,2000-01
37.0,Nick Van Exel (2000-01),29.0,DEN,PG,71.0,70.0,37.9,6.5,15.7,0.414,1.9,5.0,0.377,4.6,10.6,0.431,0.474,2.9,3.5,0.819,0.6,2.8,3.4,8.5,0.9,0.3,2.3,1.5,17.7,,2000-01
38.0,Eddie Jones (2000-01),29.0,MIA,SG,63.0,58.0,36.2,6.2,13.8,0.445,1.4,3.8,0.378,4.7,10.0,0.471,0.497,3.6,4.3,0.844,1.2,3.4,4.6,2.7,1.7,0.9,2.1,2.9,17.4,,2000-01
39.0,Shawn Marion (2000-01),22.0,PHO,SF,79.0,79.0,36.2,7.1,14.7,0.48,0.3,1.0,0.256,6.8,13.6,0.497,0.489,3.0,3.7,0.81,2.8,7.9,10.7,2.0,1.7,1.4,1.6,2.7,17.3,DPOY-11,2000-01
40.0,Lamar Odom (2000-01),21.0,LAC,PF,76.0,74.0,37.3,6.3,13.8,0.46,1.1,3.3,0.316,5.3,10.4,0.506,0.498,3.4,5.1,0.679,1.4,6.3,7.8,5.2,1.0,1.6,3.5,3.1,17.2,,2000-01
41.0,David Wesley (2000-01),30.0,CHH,SG,82.0,82.0,37.9,6.4,15.1,0.422,1.2,3.1,0.376,5.2,12.0,0.434,0.461,3.3,4.1,0.799,0.8,2.0,2.7,4.4,1.6,0.2,2.1,2.7,17.2,,2000-01
42.0,Keith Van Horn (2000-01),25.0,NJN,SF,49.0,47.0,35.4,6.3,14.4,0.435,1.3,3.5,0.382,5.0,11.0,0.452,0.481,3.1,3.8,0.806,1.6,5.5,7.1,1.7,0.8,0.4,2.1,3.1,17.0,,2000-01
43.0,Jason Kidd (2000-01),27.0,PHO,PG,77.0,76.0,39.8,5.9,14.2,0.411,0.9,3.0,0.297,5.0,11.2,0.442,0.443,4.3,5.2,0.814,1.2,5.2,6.4,9.8,2.2,0.3,3.7,2.2,16.9,"MVP-8,DPOY-11,AS,NBA1,DEF1",2000-01
44.0,Danny Fortson (2000-01),24.0,GSW,PF,6.0,6.0,33.8,4.8,8.3,0.58,0.0,0.0,,4.8,8.3,0.58,0.58,7.0,9.0,0.778,4.8,11.5,16.3,0.8,0.3,0.0,1.7,3.7,16.7,,2000-01
45.0,Larry Hughes (2000-01),22.0,GSW,SG,50.0,45.0,36.9,6.2,16.1,0.383,0.3,1.5,0.187,5.9,14.6,0.403,0.391,3.9,5.0,0.766,1.5,4.0,5.5,4.5,1.9,0.6,3.0,2.9,16.5,,2000-01
46.0,Clifford Robinson (2000-01),34.0,PHO,PF,82.0,82.0,33.5,6.1,14.5,0.422,1.1,3.0,0.361,5.0,11.4,0.439,0.46,3.1,4.4,0.709,1.3,2.8,4.1,2.9,1.1,1.0,2.3,3.1,16.4,,2000-01
47.0,Michael Dickerson (2000-01),25.0,VAN,SG,70.0,69.0,37.4,6.1,14.6,0.417,1.2,3.3,0.374,4.8,11.3,0.429,0.459,2.9,3.9,0.763,1.0,2.3,3.3,3.3,0.9,0.4,2.3,3.0,16.3,,2000-01
48.0,Mitch Richmond (2000-01),35.0,WAS,SG,37.0,30.0,32.9,5.5,13.6,0.407,1.2,3.6,0.338,4.3,10.0,0.431,0.451,3.9,4.3,0.894,0.4,2.5,2.9,3.0,1.2,0.2,2.3,2.3,16.2,,2000-01
49.0,Anthony Mason (2000-01),34.0,MIA,PF,80.0,80.0,40.7,5.8,11.9,0.482,0.0,0.0,,5.8,11.9,0.482,0.482,4.6,5.9,0.781,2.1,7.5,9.6,3.1,1.0,0.3,2.2,2.9,16.1,"MVP-15,DPOY-8,AS",2000-01
50.0,Terrell Brandon (2000-01),30.0,MIN,PG,78.0,78.0,36.2,6.6,14.5,0.451,0.4,1.2,0.363,6.1,13.4,0.458,0.465,2.5,2.9,0.871,0.8,3.1,3.8,7.5,2.1,0.3,2.0,1.8,16.0,,2000-01
51.0,Darrell Armstrong (2000-01),32.0,ORL,PG,75.0,75.0,36.9,5.5,13.4,0.412,1.9,5.4,0.355,3.6,8.0,0.451,0.484,2.9,3.3,0.884,1.3,3.3,4.6,7.0,1.8,0.2,2.7,2.1,15.9,,2000-01
52.0,Mike Bibby (2000-01),22.0,VAN,PG,82.0,82.0,38.9,6.4,14.1,0.454,1.3,3.5,0.379,5.1,10.6,0.478,0.5,1.7,2.3,0.761,0.6,3.1,3.7,8.4,1.3,0.1,3.0,1.8,15.9,,2000-01
53.0,Andre Miller (2000-01),24.0,CLE,PG,82.0,82.0,34.7,5.5,12.2,0.452,0.2,0.8,0.266,5.3,11.4,0.465,0.461,4.6,5.5,0.833,1.1,3.2,4.4,8.0,1.5,0.3,3.2,2.8,15.8,,2000-01
54.0,Steve Nash (2000-01),26.0,DAL,PG,70.0,70.0,34.1,5.5,11.3,0.487,1.3,3.1,0.406,4.2,8.2,0.518,0.544,3.3,3.7,0.895,0.7,2.5,3.2,7.3,1.0,0.1,2.9,2.3,15.6,,2000-01
55.0,Derek Anderson (2000-01),26.0,SAS,SG,82.0,82.0,34.9,5.0,12.1,0.416,1.2,3.1,0.399,3.8,9.0,0.422,0.467,4.2,4.9,0.851,0.9,3.5,4.4,3.7,1.5,0.2,2.0,2.3,15.5,,2000-01
56.0,Brian Grant (2000-01),28.0,MIA,C,82.0,79.0,33.8,5.9,12.3,0.479,0.0,0.0,0.0,5.9,12.3,0.48,0.479,3.4,4.3,0.797,2.6,6.1,8.8,1.2,0.7,0.9,2.1,3.6,15.2,,2000-01
57.0,Tim Hardaway (2000-01),34.0,MIA,PG,77.0,77.0,33.9,5.3,13.5,0.392,2.5,6.7,0.366,2.8,6.8,0.417,0.482,1.9,2.4,0.801,0.3,2.3,2.6,6.3,1.2,0.1,2.5,2.0,14.9,,2000-01
58.0,Rashard Lewis (2000-01),21.0,SEA,PF,78.0,78.0,34.9,5.5,11.4,0.48,1.6,3.7,0.432,3.9,7.7,0.503,0.55,2.3,2.7,0.826,1.8,5.1,6.9,1.6,1.2,0.6,1.7,2.4,14.8,,2000-01
59.0,David Robinson (2000-01),35.0,SAS,C,80.0,80.0,29.6,5.0,10.3,0.486,0.0,0.0,0.0,5.0,10.3,0.487,0.486,4.4,5.9,0.747,2.6,6.0,8.6,1.5,1.0,2.5,1.5,2.7,14.4,"MVP-10,DPOY-5,AS,NBA3",2000-01
60.0,Wally Szczerbiak (2000-01),23.0,MIN,SF,82.0,82.0,34.8,5.7,11.2,0.51,0.3,0.9,0.338,5.4,10.3,0.526,0.524,2.2,2.5,0.87,1.6,3.8,5.5,3.2,0.7,0.4,1.7,2.8,14.0,,2000-01
61.0,Baron Davis (2000-01),21.0,CHH,PG,82.0,82.0,38.9,5.0,11.7,0.427,1.0,3.3,0.31,4.0,8.3,0.474,0.472,2.8,4.1,0.677,1.6,3.4,5.0,7.3,2.1,0.4,2.8,3.3,13.8,,2000-01
62.0,Grant Hill (2000-01),28.0,ORL,SF,4.0,4.0,33.3,4.8,10.8,0.442,0.3,0.3,1.0,4.5,10.5,0.429,0.453,4.0,6.5,0.615,2.0,4.3,6.3,6.3,1.3,0.5,2.8,2.3,13.8,AS,2000-01
63.0,Antonio Davis (2000-01),32.0,TOR,C,78.0,77.0,35.0,4.8,11.1,0.433,0.0,0.0,0.0,4.8,11.1,0.434,0.433,4.1,5.4,0.754,3.5,6.6,10.1,1.4,0.3,1.9,1.7,2.9,13.7,AS,2000-01
64.0,Donyell Marshall (2000-01),27.0,UTA,SF,81.0,49.0,28.7,5.3,10.5,0.503,0.5,1.6,0.32,4.8,8.9,0.535,0.527,2.5,3.4,0.751,2.1,4.9,7.0,1.6,1.0,1.0,1.6,2.4,13.6,6MOY-9,2000-01
65.0,Alonzo Mourning (2000-01),30.0,MIA,C,13.0,3.0,23.5,5.6,10.8,0.518,0.0,0.1,0.0,5.6,10.8,0.521,0.518,2.4,4.2,0.564,2.7,5.1,7.8,0.9,0.3,2.4,2.2,1.8,13.6,AS,2000-01
66.0,Steve Smith (2000-01),31.0,POR,SG,81.0,36.0,31.4,4.4,9.7,0.456,1.0,2.8,0.339,3.5,6.9,0.504,0.505,3.8,4.3,0.89,1.1,2.3,3.4,2.6,0.6,0.3,1.7,2.5,13.6,6MOY-6,2000-01
67.0,Marc Jackson (2000-01),26.0,GSW,C,48.0,35.0,29.4,4.9,10.6,0.467,0.1,0.5,0.217,4.8,10.1,0.478,0.471,3.2,4.0,0.802,2.5,5.0,7.5,1.2,0.7,0.6,1.9,2.9,13.2,ROY-3,2000-01
68.0,Elden Campbell (2000-01),32.0,CHH,PF,78.0,78.0,30.0,4.7,10.7,0.44,0.0,0.1,0.0,4.7,10.6,0.443,0.44,3.7,5.2,0.709,2.0,5.8,7.8,1.3,0.8,1.8,1.8,3.6,13.1,,2000-01
69.0,Ruben Patterson (2000-01),25.0,SEA,SF,76.0,22.0,27.1,4.9,9.9,0.494,0.0,0.5,0.056,4.8,9.4,0.516,0.495,3.2,4.8,0.681,2.4,2.6,5.0,2.1,1.4,0.6,2.0,2.3,13.0,6MOY-6,2000-01
70.0,Damon Stoudamire (2000-01),27.0,POR,PG,82.0,82.0,32.4,5.0,11.4,0.434,1.0,2.7,0.374,4.0,8.7,0.453,0.478,2.1,2.5,0.831,0.8,2.9,3.7,5.7,1.3,0.1,2.3,2.5,13.0,,2000-01
71.0,Maurice Taylor (2000-01),24.0,HOU,SF,69.0,69.0,28.6,5.7,11.6,0.489,0.0,0.1,0.0,5.7,11.5,0.492,0.489,1.7,2.3,0.735,1.6,3.9,5.5,1.5,0.4,0.6,1.8,3.0,13.0,,2000-01
72.0,Raef LaFrentz (2000-01),24.0,DEN,C,78.0,74.0,31.5,5.0,10.4,0.477,0.7,1.8,0.367,4.3,8.6,0.499,0.508,2.3,3.4,0.698,2.2,5.6,7.8,1.4,0.5,2.6,1.2,3.7,12.9,,2000-01
73.0,Jeff McInnis (2000-01),26.0,LAC,PG,81.0,81.0,35.0,5.3,11.5,0.463,0.6,1.8,0.361,4.7,9.7,0.482,0.491,1.6,2.0,0.807,0.5,2.2,2.7,5.5,0.9,0.1,1.4,2.5,12.9,,2000-01
74.0,Jermaine O'Neal (2000-01),22.0,IND,C,81.0,80.0,32.6,5.0,10.7,0.465,0.0,0.1,0.0,5.0,10.7,0.468,0.465,2.9,4.8,0.601,3.1,6.7,9.8,1.2,0.6,2.8,2.0,3.5,12.9,,2000-01
75.0,Lamond Murray (2000-01),27.0,CLE,SF,78.0,46.0,28.5,5.0,11.9,0.423,0.8,2.1,0.37,4.2,9.7,0.434,0.456,2.0,2.7,0.735,1.3,3.0,4.4,1.6,1.1,0.3,1.8,2.2,12.8,,2000-01
76.0,Bonzi Wells (2000-01),24.0,POR,SF,75.0,46.0,26.6,5.2,9.7,0.533,0.2,0.7,0.34,4.9,9.0,0.547,0.545,2.1,3.2,0.663,1.6,3.3,4.9,2.8,1.3,0.3,2.3,2.7,12.7,,2000-01
77.0,Tim Thomas (2000-01),23.0,MIL,PF,76.0,16.0,27.4,4.3,10.0,0.43,1.4,3.4,0.412,2.9,6.6,0.44,0.501,2.6,3.3,0.771,1.0,3.1,4.1,1.8,1.0,0.6,1.5,2.6,12.6,6MOY-2,2000-01
78.0,Theo Ratliff (2000-01),27.0,PHI,C,50.0,50.0,36.0,4.6,9.1,0.499,0.0,0.0,,4.6,9.1,0.499,0.499,3.3,4.3,0.76,2.5,5.8,8.3,1.2,0.6,3.7,2.5,3.3,12.4,"DPOY-7,AS",2000-01
79.0,Lorenzen Wright (2000-01),25.0,ATL,C,71.0,46.0,28.0,5.1,11.4,0.448,0.0,0.0,0.0,5.1,11.4,0.449,0.448,2.2,3.0,0.718,2.5,5.0,7.5,1.2,0.6,0.9,1.8,3.3,12.4,,2000-01
80.0,Doug Christie (2000-01),30.0,SAC,SG,81.0,81.0,36.3,3.8,9.7,0.395,1.2,3.1,0.376,2.7,6.6,0.403,0.454,3.5,3.9,0.897,1.2,3.2,4.4,3.6,2.3,0.6,1.9,2.8,12.3,"DPOY-4,DEF2",2000-01
81.0,Tony Delk (2000-01),27.0,PHO,SG,82.0,11.0,27.9,4.7,11.3,0.415,0.7,2.0,0.321,4.0,9.2,0.436,0.444,2.3,2.9,0.787,0.9,2.3,3.2,2.0,0.9,0.2,1.2,2.1,12.3,6MOY-10,2000-01
82.0,Joe Smith (2000-01),25.0,DET,PF,69.0,59.0,28.1,4.5,11.1,0.403,0.0,0.1,0.0,4.5,11.0,0.405,0.403,3.3,4.2,0.805,2.3,4.8,7.1,1.1,0.7,0.7,1.3,3.7,12.3,,2000-01
83.0,Vin Baker (2000-01),29.0,SEA,PF,76.0,27.0,28.0,4.6,10.8,0.422,0.0,0.2,0.063,4.6,10.6,0.429,0.423,3.1,4.2,0.723,2.4,3.3,5.7,1.2,0.5,1.0,2.1,3.5,12.2,,2000-01
84.0,Voshon Lenard (2000-01),27.0,DEN,SG,80.0,58.0,29.1,4.2,10.6,0.397,1.8,4.8,0.385,2.4,5.8,0.407,0.484,1.9,2.4,0.797,0.6,2.3,2.9,2.4,0.8,0.2,1.3,2.1,12.2,,2000-01
85.0,Rodney Rogers (2000-01),29.0,PHO,SF,82.0,3.0,26.6,4.6,10.7,0.43,0.7,2.3,0.296,3.9,8.4,0.467,0.462,2.3,3.0,0.761,1.1,3.2,4.4,2.2,1.2,0.6,1.9,3.3,12.2,6MOY-6,2000-01
86.0,Chucky Atkins (2000-01),26.0,DET,PG,81.0,75.0,29.2,4.7,11.8,0.399,1.5,4.2,0.357,3.2,7.6,0.423,0.463,1.1,1.6,0.692,0.3,1.8,2.1,4.1,0.8,0.1,1.8,2.3,12.0,,2000-01
87.0,Marcus Camby (2000-01),26.0,NYK,C,63.0,63.0,33.8,4.8,9.2,0.524,0.0,0.1,0.125,4.8,9.1,0.53,0.525,2.4,3.6,0.667,3.1,8.4,11.5,0.8,1.0,2.2,1.0,3.3,12.0,,2000-01
88.0,Vlade Divac (2000-01),32.0,SAC,C,81.0,81.0,29.9,4.5,9.3,0.482,0.0,0.2,0.286,4.4,9.1,0.486,0.485,3.0,4.3,0.691,2.6,5.8,8.3,2.9,1.1,1.1,2.4,3.0,12.0,AS,2000-01
89.0,Kenyon Martin (2000-01),23.0,NJN,PF,68.0,68.0,33.4,5.1,11.4,0.445,0.0,0.2,0.091,5.1,11.3,0.45,0.446,1.8,2.8,0.63,2.0,5.4,7.4,1.9,1.1,1.7,2.0,4.1,12.0,ROY-2,2000-01
90.0,Chris Mills (2000-01),31.0,GSW,SF,15.0,8.0,32.9,4.7,12.7,0.372,0.5,1.7,0.28,4.3,11.1,0.386,0.39,2.1,2.4,0.861,1.6,4.6,6.2,1.2,0.6,0.3,1.3,2.9,12.0,,2000-01
91.0,Glen Rice (2000-01),33.0,NYK,SF,75.0,25.0,29.5,4.4,10.0,0.44,1.1,2.8,0.389,3.3,7.2,0.46,0.495,2.1,2.4,0.852,0.8,3.3,4.1,1.2,0.5,0.2,1.3,2.4,12.0,,2000-01
92.0,Bryon Russell (2000-01),30.0,UTA,SF,78.0,46.0,31.7,3.9,9.0,0.44,1.2,2.9,0.413,2.7,6.0,0.453,0.508,2.8,3.7,0.779,1.2,3.0,4.2,2.1,1.2,0.3,1.4,2.9,12.0,,2000-01
93.0,Travis Best (2000-01),28.0,IND,PG,77.0,21.0,31.9,4.5,10.2,0.44,0.5,1.3,0.381,4.0,9.0,0.449,0.464,2.4,2.9,0.827,0.5,2.4,2.9,6.1,1.4,0.1,1.6,3.2,11.9,6MOY-5,2000-01
94.0,Mike Miller (2000-01),20.0,ORL,SF,82.0,62.0,29.1,4.5,10.3,0.436,1.8,4.4,0.407,2.7,5.9,0.457,0.523,1.1,1.6,0.711,0.8,3.2,4.0,1.7,0.6,0.2,1.2,2.4,11.9,ROY-1,2000-01
95.0,Hakeem Olajuwon (2000-01),38.0,HOU,C,58.0,55.0,26.6,4.9,9.8,0.498,0.0,0.0,0.0,4.9,9.8,0.499,0.498,2.1,3.4,0.621,2.1,5.3,7.4,1.2,1.2,1.5,1.4,2.4,11.9,,2000-01
96.0,Metta World Peace (2000-01),21.0,CHI,SF,76.0,74.0,31.1,4.3,10.7,0.401,0.6,1.9,0.291,3.7,8.8,0.426,0.428,2.8,3.7,0.75,0.8,3.1,3.9,3.0,2.0,0.6,2.1,3.3,11.9,,2000-01
97.0,Zydrunas Ilgauskas (2000-01),25.0,CLE,C,24.0,24.0,25.7,4.8,9.8,0.487,0.0,0.1,0.0,4.8,9.7,0.491,0.487,2.2,3.3,0.679,2.7,4.0,6.7,0.8,0.6,1.5,2.5,3.3,11.7,,2000-01
